id,season,team1,team2,result,target,team2_score,balls_30,team2_30_rn,team2_30_wk,team2_30_ach,balls_60,team2_60_rn,team2_60_wk,team2_60_ach,balls_90,team2_90_rn,team2_90_wk,team2_90_ach,dl_applied,winner,win_by_runs,win_by_wickets,team2_win,dls_5,dls_10,dls_15
451,2013,Pune Warriors,Delhi Daredevils,normal,173,134,90,40,2,94,60,65,5,69,30,104,5,30,0,Pune Warriors,38,0,0,0,0,0
453,2013,Kolkata Knight Riders,Sunrisers Hyderabad,normal,131,132,90,30,0,102,60,77,0,55,30,106,3,26,0,Sunrisers Hyderabad,0,5,1,1,1,1
454,2013,Chennai Super Kings,Mumbai Indians,normal,193,144,90,40,1,104,60,92,2,52,30,127,5,17,0,Chennai Super Kings,48,0,0,1,1,0
455,2013,Sunrisers Hyderabad,Rajasthan Royals,normal,133,135,90,28,1,107,60,57,5,78,30,99,5,36,0,Rajasthan Royals,0,4,1,1,0,1
456,2013,Rajasthan Royals,Mumbai Indians,normal,166,169,90,36,0,133,60,73,1,96,30,126,2,43,0,Mumbai Indians,0,4,1,1,1,1
457,2013,Mumbai Indians,Chennai Super Kings,normal,149,125,90,29,3,96,60,54,6,71,30,83,8,42,0,Mumbai Indians,23,0,0,0,0,0
458,2014,Kolkata Knight Riders,Mumbai Indians,normal,164,122,90,25,1,97,60,54,2,68,30,95,2,27,0,Kolkata Knight Riders,41,0,0,0,0,0
459,2014,Delhi Daredevils,Royal Challengers Bangalore,normal,146,146,90,37,1,109,60,69,2,77,30,124,2,22,0,Royal Challengers Bangalore,0,8,1,1,1,1
460,2014,Chennai Super Kings,Kings XI Punjab,normal,206,206,90,52,2,154,60,93,3,113,30,156,3,50,0,Kings XI Punjab,0,6,1,1,1,1
461,2014,Sunrisers Hyderabad,Rajasthan Royals,normal,134,135,90,28,2,107,60,61,3,74,30,102,3,33,0,Rajasthan Royals,0,4,1,0,1,1
462,2014,Mumbai Indians,Royal Challengers Bangalore,normal,116,116,90,24,3,92,60,50,3,66,30,92,3,24,0,Royal Challengers Bangalore,0,7,1,0,0,1
463,2014,Kolkata Knight Riders,Delhi Daredevils,normal,167,167,90,43,2,124,60,84,3,83,30,123,4,44,0,Delhi Daredevils,0,4,1,1,1,1
464,2014,Rajasthan Royals,Kings XI Punjab,normal,192,193,90,30,2,163,60,69,2,124,30,132,3,61,0,Kings XI Punjab,0,7,1,0,0,1
465,2014,Chennai Super Kings,Delhi Daredevils,normal,178,84,90,18,3,66,60,53,5,31,30,82,8,2,0,Chennai Super Kings,93,0,0,0,0,0
466,2014,Kings XI Punjab,Sunrisers Hyderabad,normal,194,121,90,33,3,88,60,74,4,47,30,99,7,22,0,Kings XI Punjab,72,0,0,0,0,0
467,2014,Chennai Super Kings,Rajasthan Royals,normal,141,133,90,37,1,96,60,56,4,77,30,87,8,46,0,Chennai Super Kings,7,0,0,1,0,0
468,2014,Kolkata Knight Riders,Royal Challengers Bangalore,normal,151,148,90,34,0,114,60,77,2,71,30,116,2,32,0,Kolkata Knight Riders,2,0,0,1,1,1
469,2014,Sunrisers Hyderabad,Delhi Daredevils,normal,185,180,90,37,0,143,60,86,0,94,30,119,2,61,0,Sunrisers Hyderabad,4,0,0,1,1,1
470,2014,Mumbai Indians,Chennai Super Kings,normal,142,142,90,37,0,105,60,76,2,66,30,107,2,35,0,Chennai Super Kings,0,7,1,1,1,1
471,2014,Royal Challengers Bangalore,Rajasthan Royals,normal,71,71,90,32,1,39,60,48,3,23,30,71,4,0,0,Rajasthan Royals,0,6,1,1,1,1
472,2014,Kings XI Punjab,Kolkata Knight Riders,normal,133,109,90,19,2,90,60,43,3,66,30,75,7,34,0,Kings XI Punjab,23,0,0,0,0,0
473,2014,Mumbai Indians,Delhi Daredevils,normal,126,126,90,30,0,96,60,55,1,71,30,103,2,23,0,Delhi Daredevils,0,6,1,1,1,1
474,2014,Sunrisers Hyderabad,Chennai Super Kings,normal,146,146,90,36,0,110,60,75,0,71,30,124,2,22,0,Chennai Super Kings,0,5,1,1,1,1
475,2014,Royal Challengers Bangalore,Kings XI Punjab,normal,125,127,90,31,1,96,60,63,3,64,30,101,5,26,0,Kings XI Punjab,0,5,1,1,1,1
476,2014,Rajasthan Royals,Kolkata Knight Riders,tie,153,152,90,30,1,122,60,59,2,93,30,101,4,51,0,Rajasthan Royals,0,0,0,1,0,0
477,2014,Sunrisers Hyderabad,Mumbai Indians,normal,173,157,90,24,2,133,60,60,3,97,30,106,3,51,0,Sunrisers Hyderabad,15,0,0,0,0,0
478,2014,Chennai Super Kings,Kolkata Knight Riders,normal,149,114,90,38,2,76,60,66,5,48,30,91,7,23,0,Chennai Super Kings,34,0,0,1,0,0
479,2014,Kings XI Punjab,Mumbai Indians,normal,169,170,90,42,2,128,60,70,3,100,30,118,3,52,0,Mumbai Indians,0,5,1,0,0,1
480,2014,Delhi Daredevils,Rajasthan Royals,normal,153,156,90,31,1,125,60,71,2,85,30,115,3,41,0,Rajasthan Royals,0,7,1,1,1,1
481,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,156,158,90,32,2,126,60,59,3,99,30,97,5,61,0,Royal Challengers Bangalore,0,4,1,0,0,0
482,2014,Rajasthan Royals,Kolkata Knight Riders,normal,171,160,90,39,0,121,60,80,0,80,30,122,3,38,0,Rajasthan Royals,10,0,0,1,1,1
483,2014,Delhi Daredevils,Chennai Super Kings,normal,179,181,90,47,0,134,60,69,0,112,30,127,1,54,0,Chennai Super Kings,0,8,1,1,1,1
484,2014,Mumbai Indians,Royal Challengers Bangalore,normal,188,168,90,53,0,115,60,98,2,70,30,125,4,43,0,Mumbai Indians,19,0,0,1,1,1
485,2014,Delhi Daredevils,Kolkata Knight Riders,normal,161,161,90,42,0,119,60,90,0,71,30,128,1,33,0,Kolkata Knight Riders,0,8,1,1,1,1
486,2014,Kings XI Punjab,Chennai Super Kings,normal,232,187,90,34,1,153,60,85,2,102,30,119,4,68,0,Kings XI Punjab,44,0,0,0,0,0
487,2014,Sunrisers Hyderabad,Rajasthan Royals,normal,135,102,90,32,2,70,60,60,4,42,30,81,5,21,0,Sunrisers Hyderabad,32,0,0,0,0,0
488,2014,Kings XI Punjab,Royal Challengers Bangalore,normal,199,166,90,22,2,144,60,52,5,114,30,109,6,57,0,Kings XI Punjab,32,0,0,0,0,0
490,2014,Mumbai Indians,Chennai Super Kings,normal,158,160,90,34,1,126,60,75,2,85,30,112,2,48,0,Chennai Super Kings,0,4,1,1,1,1
491,2014,Kings XI Punjab,Kolkata Knight Riders,normal,150,150,90,48,0,102,60,89,1,61,30,123,1,27,0,Kolkata Knight Riders,0,9,1,1,1,1
492,2014,Royal Challengers Bangalore,Rajasthan Royals,normal,191,191,90,38,0,153,60,68,3,123,30,122,5,69,0,Rajasthan Royals,0,5,1,1,0,0
493,2014,Sunrisers Hyderabad,Mumbai Indians,normal,158,160,90,32,1,128,60,75,1,85,30,125,1,35,0,Mumbai Indians,0,7,1,1,1,1
494,2014,Rajasthan Royals,Chennai Super Kings,normal,149,149,90,42,2,107,60,76,3,73,30,106,4,43,0,Chennai Super Kings,0,5,1,1,1,1
495,2014,Royal Challengers Bangalore,Delhi Daredevils,normal,187,170,90,36,2,134,60,76,3,94,30,119,5,51,0,Royal Challengers Bangalore,16,0,0,0,0,0
496,2014,Sunrisers Hyderabad,Kings XI Punjab,normal,206,211,90,66,1,145,60,131,3,80,30,169,4,42,0,Kings XI Punjab,0,6,1,1,1,1
497,2014,Mumbai Indians,Kolkata Knight Riders,normal,142,142,90,40,0,102,60,68,1,74,30,100,2,42,0,Kolkata Knight Riders,0,6,1,1,1,1
498,2014,Rajasthan Royals,Delhi Daredevils,normal,202,139,90,30,2,109,60,62,5,77,30,93,8,46,0,Rajasthan Royals,62,0,0,0,0,0
499,2014,Chennai Super Kings,Royal Challengers Bangalore,normal,139,142,90,17,1,125,60,45,1,97,30,86,2,56,0,Royal Challengers Bangalore,0,5,1,0,0,0
500,2014,Sunrisers Hyderabad,Kolkata Knight Riders,normal,143,146,90,21,1,125,60,60,2,86,30,103,2,43,0,Kolkata Knight Riders,0,7,1,0,1,1
501,2014,Mumbai Indians,Rajasthan Royals,normal,179,153,90,41,2,112,60,69,5,84,30,96,7,57,0,Mumbai Indians,25,0,0,0,0,0
502,2014,Delhi Daredevils,Kings XI Punjab,normal,165,165,90,55,0,110,60,95,4,70,30,127,5,38,0,Kings XI Punjab,0,4,1,1,1,1
503,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,normal,161,161,90,45,0,116,60,72,0,89,30,116,1,45,0,Sunrisers Hyderabad,0,7,1,1,1,1
504,2014,Chennai Super Kings,Kolkata Knight Riders,normal,155,156,90,45,0,111,60,88,1,68,30,119,2,37,0,Kolkata Knight Riders,0,8,1,1,1,1
505,2014,Kings XI Punjab,Mumbai Indians,normal,157,159,90,53,0,106,60,96,1,63,30,133,2,26,0,Mumbai Indians,0,7,1,1,1,1
506,2014,Kolkata Knight Riders,Royal Challengers Bangalore,normal,196,165,90,30,1,135,60,72,1,93,30,106,3,59,0,Kolkata Knight Riders,30,0,0,0,1,0
507,2014,Chennai Super Kings,Sunrisers Hyderabad,normal,186,189,90,43,0,146,60,100,0,89,30,148,1,41,0,Sunrisers Hyderabad,0,6,1,1,1,1
508,2014,Mumbai Indians,Delhi Daredevils,normal,174,158,90,43,0,115,60,62,3,96,30,105,3,53,0,Mumbai Indians,15,0,0,1,0,0
509,2014,Kings XI Punjab,Rajasthan Royals,normal,180,163,90,31,1,132,60,64,3,99,30,92,5,71,0,Kings XI Punjab,16,0,0,0,0,0
510,2014,Royal Challengers Bangalore,Chennai Super Kings,normal,155,160,90,59,1,101,60,87,2,73,30,111,2,49,0,Chennai Super Kings,0,8,1,1,1,1
511,2014,Sunrisers Hyderabad,Kolkata Knight Riders,normal,161,161,90,43,1,118,60,78,4,83,30,161,6,0,0,Kolkata Knight Riders,0,4,1,1,0,1
512,2014,Delhi Daredevils,Kings XI Punjab,normal,116,119,90,30,2,89,60,78,2,41,30,119,3,0,0,Kings XI Punjab,0,7,1,1,1,1
513,2014,Rajasthan Royals,Mumbai Indians,normal,190,195,90,61,3,134,60,120,4,75,30,195,5,0,0,Mumbai Indians,0,5,1,0,1,1
514,2014,Kolkata Knight Riders,Kings XI Punjab,normal,164,135,90,39,1,96,60,68,3,67,30,92,6,43,0,Kolkata Knight Riders,28,0,0,1,0,0
515,2014,Mumbai Indians,Chennai Super Kings,normal,174,176,90,43,0,133,60,89,3,87,30,132,3,44,0,Chennai Super Kings,0,7,1,1,1,1
516,2014,Kings XI Punjab,Chennai Super Kings,normal,227,202,90,67,2,135,60,122,3,80,30,155,6,47,0,Kings XI Punjab,24,0,0,1,1,0
517,2014,Kings XI Punjab,Kolkata Knight Riders,normal,200,200,90,48,1,152,60,89,2,111,30,151,3,49,0,Kolkata Knight Riders,0,3,1,1,1,1
518,2015,Mumbai Indians,Kolkata Knight Riders,normal,169,170,90,32,1,138,60,85,1,85,30,129,3,41,0,Kolkata Knight Riders,0,7,1,0,1,1
519,2015,Chennai Super Kings,Delhi Daredevils,normal,151,149,90,39,3,110,60,67,3,82,30,102,5,47,0,Chennai Super Kings,1,0,0,0,1,0
520,2015,Rajasthan Royals,Kings XI Punjab,normal,163,136,90,46,3,90,60,66,4,70,30,104,5,32,0,Rajasthan Royals,26,0,0,0,0,0
521,2015,Chennai Super Kings,Sunrisers Hyderabad,normal,210,164,90,37,1,127,60,80,2,84,30,115,4,49,0,Chennai Super Kings,45,0,0,0,0,0
522,2015,Kolkata Knight Riders,Royal Challengers Bangalore,normal,178,179,90,29,1,150,60,77,3,102,30,119,5,60,0,Royal Challengers Bangalore,0,3,1,0,0,0
523,2015,Delhi Daredevils,Rajasthan Royals,normal,185,186,90,37,1,149,60,74,3,112,30,130,4,56,0,Rajasthan Royals,0,3,1,1,0,1
524,2015,Kings XI Punjab,Mumbai Indians,normal,178,159,90,17,2,142,60,32,4,127,30,79,6,80,0,Kings XI Punjab,18,0,0,0,0,0
525,2015,Royal Challengers Bangalore,Sunrisers Hyderabad,normal,167,172,90,58,0,114,60,95,2,77,30,137,2,35,0,Sunrisers Hyderabad,0,8,1,1,1,1
526,2015,Mumbai Indians,Rajasthan Royals,normal,165,165,90,33,1,132,60,69,1,96,30,113,3,52,0,Rajasthan Royals,0,7,1,1,1,1
527,2015,Chennai Super Kings,Kolkata Knight Riders,normal,166,169,90,36,1,133,60,66,3,103,30,118,3,51,0,Kolkata Knight Riders,0,7,1,1,0,1
528,2015,Kings XI Punjab,Delhi Daredevils,normal,166,169,90,40,1,129,60,69,2,100,30,120,2,49,0,Delhi Daredevils,0,5,1,1,1,1
529,2015,Sunrisers Hyderabad,Rajasthan Royals,normal,128,131,90,27,0,104,60,63,0,68,30,96,3,35,0,Rajasthan Royals,0,6,1,1,1,1
530,2015,Mumbai Indians,Chennai Super Kings,normal,184,189,90,72,0,117,60,128,2,61,30,168,4,21,0,Chennai Super Kings,0,6,1,1,1,1
531,2015,Delhi Daredevils,Sunrisers Hyderabad,normal,168,163,90,32,0,131,60,69,2,94,30,110,3,53,0,Delhi Daredevils,4,0,0,1,1,1
532,2015,Kings XI Punjab,Kolkata Knight Riders,normal,156,159,90,38,2,121,60,68,5,91,30,125,5,34,0,Kolkata Knight Riders,0,4,1,0,0,1
533,2015,Chennai Super Kings,Rajasthan Royals,normal,157,157,90,42,0,115,60,88,0,69,30,138,0,19,0,Rajasthan Royals,0,8,1,1,1,1
534,2015,Mumbai Indians,Royal Challengers Bangalore,normal,210,191,90,33,1,158,60,60,2,131,30,129,6,62,0,Mumbai Indians,18,0,0,0,0,0
535,2015,Delhi Daredevils,Kolkata Knight Riders,normal,147,147,90,35,2,112,60,79,3,68,30,119,3,28,0,Kolkata Knight Riders,0,6,1,0,1,1
536,2015,Rajasthan Royals,Kings XI Punjab,tie,192,191,90,33,1,158,60,67,3,124,30,120,4,71,0,Kings XI Punjab,0,0,1,0,0,0
538,2015,Chennai Super Kings,Royal Challengers Bangalore,normal,182,154,90,34,2,120,60,75,3,79,30,111,5,43,0,Chennai Super Kings,27,0,0,0,0,0
539,2015,Delhi Daredevils,Mumbai Indians,normal,191,153,90,38,1,115,60,81,3,72,30,120,4,33,0,Delhi Daredevils,37,0,0,1,0,0
540,2015,Rajasthan Royals,Royal Challengers Bangalore,normal,131,134,90,37,1,97,60,83,1,51,30,124,1,10,0,Royal Challengers Bangalore,0,9,1,1,1,1
541,2015,Mumbai Indians,Sunrisers Hyderabad,normal,158,137,90,45,1,92,60,74,3,63,30,104,4,33,0,Mumbai Indians,20,0,0,1,1,0
542,2015,Chennai Super Kings,Kings XI Punjab,normal,193,95,90,35,1,60,60,57,5,38,30,79,7,16,0,Chennai Super Kings,97,0,0,0,0,0
543,2015,Delhi Daredevils,Royal Challengers Bangalore,normal,96,99,90,43,0,56,60,90,0,9,30,99,0,0,0,Royal Challengers Bangalore,0,10,1,1,1,1
544,2015,Sunrisers Hyderabad,Kings XI Punjab,normal,151,130,90,21,2,109,60,61,4,69,30,93,5,37,0,Sunrisers Hyderabad,20,0,0,0,0,0
545,2015,Kolkata Knight Riders,Delhi Daredevils,normal,172,158,90,34,0,124,60,64,1,94,30,106,4,52,0,Kolkata Knight Riders,13,0,0,1,1,0
547,2015,Chennai Super Kings,Kolkata Knight Riders,normal,135,132,90,52,1,80,60,70,3,62,30,90,4,42,0,Chennai Super Kings,2,0,0,1,1,1
548,2015,Kings XI Punjab,Delhi Daredevils,normal,119,119,90,33,0,86,60,75,0,44,30,119,1,0,0,Delhi Daredevils,0,9,1,1,1,1
549,2015,Mumbai Indians,Rajasthan Royals,normal,188,179,90,49,1,130,60,87,2,92,30,127,3,52,0,Mumbai Indians,8,0,0,1,1,1
550,2015,Kolkata Knight Riders,Royal Challengers Bangalore,normal,112,115,90,52,2,63,60,115,3,0,30,115,3,0,0,Royal Challengers Bangalore,0,7,1,1,1,1
551,2015,Sunrisers Hyderabad,Chennai Super Kings,normal,193,170,90,48,1,122,60,87,3,83,30,130,5,40,0,Sunrisers Hyderabad,22,0,0,1,1,0
552,2015,Mumbai Indians,Kings XI Punjab,normal,173,149,90,42,2,107,60,73,2,76,30,113,3,36,0,Mumbai Indians,23,0,0,0,1,1
553,2015,Rajasthan Royals,Delhi Daredevils,normal,190,175,90,41,2,134,60,67,3,108,30,120,4,55,0,Rajasthan Royals,14,0,0,0,0,0
554,2015,Chennai Super Kings,Royal Challengers Bangalore,normal,149,124,90,34,2,90,60,71,3,53,30,100,5,24,0,Chennai Super Kings,24,0,0,0,1,0
555,2015,Kolkata Knight Riders,Sunrisers Hyderabad,normal,168,132,90,29,3,103,60,63,4,69,30,88,7,44,0,Kolkata Knight Riders,35,0,0,0,0,0
556,2015,Delhi Daredevils,Mumbai Indians,normal,153,153,90,36,3,117,60,61,4,92,30,99,4,54,0,Mumbai Indians,0,5,1,0,0,0
557,2015,Royal Challengers Bangalore,Kings XI Punjab,normal,227,88,90,29,3,59,60,63,8,25,30,88,10,0,0,Royal Challengers Bangalore,138,0,0,0,0,0
558,2015,Sunrisers Hyderabad,Rajasthan Royals,normal,202,194,90,35,2,159,60,68,3,126,30,126,5,68,0,Sunrisers Hyderabad,7,0,0,0,0,0
559,2015,Chennai Super Kings,Mumbai Indians,normal,159,159,90,50,0,109,60,84,0,75,30,101,3,58,0,Mumbai Indians,0,6,1,1,1,0
560,2015,Kings XI Punjab,Kolkata Knight Riders,normal,184,184,90,55,1,129,60,74,3,110,30,136,5,48,0,Kolkata Knight Riders,0,1,1,1,0,1
561,2015,Sunrisers Hyderabad,Delhi Daredevils,normal,164,157,90,34,1,123,60,65,3,92,30,104,4,53,0,Sunrisers Hyderabad,6,0,0,1,0,0
562,2015,Royal Challengers Bangalore,Mumbai Indians,normal,236,196,90,35,1,161,60,83,2,113,30,135,3,61,0,Royal Challengers Bangalore,39,0,0,0,0,0
563,2015,Chennai Super Kings,Rajasthan Royals,normal,158,145,90,32,0,113,60,63,3,82,30,93,5,52,0,Chennai Super Kings,12,0,0,1,0,0
564,2015,Sunrisers Hyderabad,Kings XI Punjab,normal,186,180,90,42,1,138,60,70,4,110,30,104,6,76,0,Sunrisers Hyderabad,5,0,0,1,0,0
565,2015,Chennai Super Kings,Delhi Daredevils,normal,120,120,90,24,2,96,60,66,2,54,30,97,3,23,0,Delhi Daredevils,0,6,1,0,1,1
567,2015,Mumbai Indians,Kolkata Knight Riders,normal,172,166,90,38,0,128,60,74,2,92,30,122,4,44,0,Mumbai Indians,5,0,0,1,1,1
569,2015,Kings XI Punjab,Chennai Super Kings,normal,131,134,90,40,2,94,60,76,2,58,30,111,3,23,0,Chennai Super Kings,0,7,1,1,1,1
570,2015,Rajasthan Royals,Kolkata Knight Riders,normal,200,190,90,44,2,146,60,97,3,93,30,144,5,46,0,Rajasthan Royals,9,0,0,0,1,1
572,2015,Sunrisers Hyderabad,Mumbai Indians,normal,114,114,90,37,0,77,60,73,0,41,30,114,1,0,0,Mumbai Indians,0,9,1,1,1,1
573,2015,Mumbai Indians,Chennai Super Kings,normal,188,162,90,46,1,116,60,86,2,76,30,121,6,41,0,Mumbai Indians,25,0,0,1,1,0
574,2015,Royal Challengers Bangalore,Rajasthan Royals,normal,181,109,90,34,2,75,60,68,3,41,30,92,7,17,0,Royal Challengers Bangalore,71,0,0,0,0,0
575,2015,Royal Challengers Bangalore,Chennai Super Kings,normal,140,140,90,28,1,112,60,62,3,78,30,91,3,49,0,Chennai Super Kings,0,3,1,1,1,1
576,2015,Mumbai Indians,Chennai Super Kings,normal,203,161,90,26,1,135,60,67,1,94,30,112,4,49,0,Mumbai Indians,41,0,0,0,0,0
577,2016,Mumbai Indians,Rising Pune Supergiants,normal,122,126,90,37,0,89,60,79,1,47,30,126,1,0,0,Rising Pune Supergiants,0,9,1,1,1,1
578,2016,Delhi Daredevils,Kolkata Knight Riders,normal,99,99,90,42,0,57,60,69,1,30,30,99,1,0,0,Kolkata Knight Riders,0,9,1,1,1,1
579,2016,Kings XI Punjab,Gujarat Lions,normal,162,162,90,45,1,117,60,98,2,64,30,134,4,28,0,Gujarat Lions,0,5,1,1,1,1
580,2016,Royal Challengers Bangalore,Sunrisers Hyderabad,normal,228,182,90,49,1,133,60,92,3,90,30,139,5,43,0,Royal Challengers Bangalore,45,0,0,1,0,0
581,2016,Kolkata Knight Riders,Mumbai Indians,normal,188,188,90,50,0,138,60,87,1,101,30,139,3,49,0,Mumbai Indians,0,6,1,1,1,1
582,2016,Rising Pune Supergiants,Gujarat Lions,normal,164,164,90,42,0,122,60,93,1,71,30,132,2,32,0,Gujarat Lions,0,7,1,1,1,1
583,2016,Kings XI Punjab,Delhi Daredevils,normal,112,113,90,20,1,93,60,68,1,45,30,113,2,0,0,Delhi Daredevils,0,8,1,0,1,1
584,2016,Sunrisers Hyderabad,Kolkata Knight Riders,normal,143,146,90,28,0,118,60,72,0,74,30,112,2,34,0,Kolkata Knight Riders,0,8,1,1,1,1
585,2016,Mumbai Indians,Gujarat Lions,normal,144,147,90,35,1,112,60,74,2,73,30,99,4,48,0,Gujarat Lions,0,3,1,1,1,1
586,2016,Rising Pune Supergiants,Kings XI Punjab,normal,153,153,90,43,0,110,60,71,0,82,30,112,3,41,0,Kings XI Punjab,0,6,1,1,1,1
587,2016,Royal Challengers Bangalore,Delhi Daredevils,normal,192,192,90,50,1,142,60,93,2,99,30,146,2,46,0,Delhi Daredevils,0,7,1,1,1,1
588,2016,Mumbai Indians,Sunrisers Hyderabad,normal,143,145,90,29,1,116,60,66,1,79,30,108,3,37,0,Sunrisers Hyderabad,0,7,1,1,1,1
589,2016,Kings XI Punjab,Kolkata Knight Riders,normal,139,141,90,55,0,86,60,93,1,48,30,117,3,24,0,Kolkata Knight Riders,0,6,1,1,1,1
590,2016,Royal Challengers Bangalore,Mumbai Indians,normal,171,171,90,43,1,128,60,81,1,90,30,128,3,43,0,Mumbai Indians,0,6,1,1,1,1
591,2016,Gujarat Lions,Sunrisers Hyderabad,normal,136,137,90,53,0,84,60,96,0,41,30,137,0,0,0,Sunrisers Hyderabad,0,10,1,1,1,1
592,2016,Royal Challengers Bangalore,Rising Pune Supergiants,normal,186,172,90,32,3,140,60,73,3,99,30,115,4,57,0,Royal Challengers Bangalore,13,0,0,0,0,0
593,2016,Delhi Daredevils,Mumbai Indians,normal,165,154,90,47,1,107,60,78,2,76,30,114,4,40,0,Delhi Daredevils,10,0,0,1,1,1
594,2016,Kings XI Punjab,Sunrisers Hyderabad,normal,144,146,90,58,0,88,60,90,2,56,30,119,3,27,0,Sunrisers Hyderabad,0,5,1,1,1,1
595,2016,Royal Challengers Bangalore,Gujarat Lions,normal,181,182,90,47,0,135,60,95,2,87,30,136,2,46,0,Gujarat Lions,0,6,1,1,1,1
596,2016,Rising Pune Supergiants,Kolkata Knight Riders,normal,161,162,90,49,2,113,60,78,3,84,30,114,4,48,0,Kolkata Knight Riders,0,2,1,1,1,1
597,2016,Mumbai Indians,Kings XI Punjab,normal,190,164,90,33,2,131,60,75,2,89,30,121,3,43,0,Mumbai Indians,25,0,0,0,1,0
599,2016,Gujarat Lions,Delhi Daredevils,normal,173,171,90,19,3,152,60,51,3,120,30,116,4,55,0,Gujarat Lions,1,0,0,0,0,1
600,2016,Kolkata Knight Riders,Mumbai Indians,normal,175,178,90,45,1,133,60,85,3,93,30,126,4,52,0,Mumbai Indians,0,6,1,1,1,1
601,2016,Rising Pune Supergiants,Gujarat Lions,normal,196,196,90,62,0,134,60,112,1,84,30,147,2,49,0,Gujarat Lions,0,3,1,1,1,1
602,2016,Delhi Daredevils,Kolkata Knight Riders,normal,187,159,90,33,2,126,60,88,3,71,30,127,5,32,0,Delhi Daredevils,27,0,0,0,1,0
603,2016,Sunrisers Hyderabad,Royal Challengers Bangalore,normal,195,179,90,42,0,137,60,83,2,96,30,132,4,47,0,Sunrisers Hyderabad,15,0,0,1,1,1
604,2016,Kings XI Punjab,Gujarat Lions,normal,155,131,90,34,2,97,60,57,5,74,30,87,7,44,0,Kings XI Punjab,23,0,0,0,0,0
